iso_time,ms,co2_ppm,temp_scd,hum_scd,temp_bme,hum_bme,press_hpa,gas_ohm,iaq_index,iaq_status,co2_status,room,occupancy,window,condition_label
2025-10-15 15:17:23,5295,0,0.0,0.0,24.4,43.2,1006.8,94173,50.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:26,8068,363,25.6,44.7,24.1,43.0,1006.8,93908,50.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:28,10863,363,25.6,44.7,23.9,42.7,1006.9,95740,49.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:31,13660,421,25.1,45.4,23.8,42.6,1006.9,96403,48.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:34,16455,421,25.1,45.4,23.8,42.6,1006.9,96907,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:37,19254,438,24.8,46.0,23.8,42.6,1006.9,96739,48.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:40,22052,435,24.6,46.7,23.8,42.6,1006.9,97076,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:42,24848,435,24.6,46.7,23.8,42.6,1006.9,96627,48.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:45,27646,440,24.3,47.2,23.8,42.7,1006.9,96181,49.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:48,30442,440,24.3,47.2,23.8,42.7,1006.8,97020,48.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:51,33241,423,24.2,47.8,23.8,42.6,1006.8,97246,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:54,36038,413,24.0,48.3,23.8,42.4,1006.9,98918,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:56,38835,413,24.0,48.3,23.8,42.1,1006.9,99865,47.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:17:59,41632,415,23.8,48.6,23.8,41.9,1006.9,100104,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:02,44429,415,23.8,48.6,23.8,41.8,1006.9,100830,47.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:05,47226,419,23.7,48.9,23.8,41.8,1006.9,100406,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:07,50025,417,23.5,49.2,23.8,41.8,1006.9,99626,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:10,52820,417,23.5,49.2,23.8,41.8,1006.9,99448,48.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:13,55619,419,23.4,49.6,23.8,41.9,1006.9,99745,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:16,58415,419,23.4,49.6,23.8,41.9,1006.9,99626,48.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:19,61213,418,23.3,49.9,23.8,41.9,1006.9,99212,48.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:21,64012,419,23.2,50.2,23.8,41.9,1006.9,99094,48.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:24,66807,419,23.2,50.2,23.9,41.9,1006.9,99865,48.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:27,69606,419,23.0,50.5,23.9,41.8,1006.9,100165,48.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:30,72399,419,23.0,50.5,23.9,41.7,1006.8,100587,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:33,75196,419,22.9,50.7,23.9,41.7,1006.8,100648,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:35,77991,419,22.9,50.7,23.9,41.5,1006.9,102126,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:38,80790,421,22.9,50.9,23.8,41.2,1006.8,102314,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:41,83587,422,22.8,51.1,23.8,41.1,1006.9,101443,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:44,86380,422,22.8,51.1,23.8,41.2,1006.8,101320,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:47,89179,422,22.7,51.2,23.8,41.3,1006.8,102064,47.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:49,91974,422,22.7,51.2,23.8,41.2,1006.8,101877,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:52,94771,423,22.6,51.4,23.8,41.2,1006.8,102064,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:55,97569,423,22.5,51.4,23.8,41.2,1006.8,103777,47.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:18:58,100365,423,22.5,51.4,23.8,41.0,1006.8,105683,46.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:01,103163,424,22.4,51.5,23.7,40.8,1006.8,105085,46.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:03,105959,424,22.4,51.5,23.7,40.7,1006.8,105483,46.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:06,108755,422,22.3,51.6,23.7,40.7,1006.8,105617,46.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:09,111554,425,22.3,51.8,23.7,40.6,1006.9,105416,46.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:12,114350,425,22.3,51.8,23.8,40.6,1006.9,105018,47.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:15,117146,426,22.3,51.8,23.8,40.6,1006.9,105283,47.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:17,119942,426,22.3,51.8,23.8,40.6,1006.9,105217,47.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:20,122740,425,22.2,51.8,23.8,40.5,1006.9,106289,46.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:23,125539,426,22.1,51.9,23.8,40.4,1006.8,106425,46.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:26,128334,426,22.1,51.9,23.7,40.6,1006.8,107522,46.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:29,131133,427,21.9,51.8,23.7,40.3,1006.8,108430,46.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:31,133928,427,21.9,51.8,23.6,40.1,1006.8,110440,45.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:34,136725,426,21.8,52.0,23.5,39.9,1006.8,112298,44.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:37,139524,424,21.7,51.9,23.4,39.8,1006.8,113597,44.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:40,142319,424,21.7,51.9,23.4,39.7,1006.8,113675,44.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:42,145118,423,21.6,51.9,23.3,39.8,1006.8,114454,44.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:45,147914,423,21.6,51.9,23.3,39.9,1006.8,114376,44.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:48,150712,424,21.5,52.0,23.3,39.8,1006.8,114769,44.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:51,153510,423,21.4,52.0,23.3,39.8,1006.8,114848,44.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:54,156307,423,21.4,52.0,23.3,39.9,1006.8,114690,45.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:56,159105,421,21.3,52.0,23.3,40.0,1006.8,113907,45.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:19:59,161901,421,21.3,52.0,23.3,40.0,1006.8,113985,45.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:02,164699,419,21.3,52.0,23.3,40.0,1006.9,114063,45.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:05,167497,419,21.3,52.0,23.3,39.9,1006.9,115404,45.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:08,170294,419,21.3,52.0,23.3,39.8,1006.9,115404,45.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:10,173091,415,21.3,52.0,23.3,39.8,1006.9,114297,46.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:13,175888,415,21.3,52.0,23.3,39.8,1006.9,114141,46.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:16,178685,412,21.3,52.0,23.3,39.9,1006.9,115484,45.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:19,181484,410,21.2,52.0,23.3,39.9,1006.9,114927,46.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:22,184281,410,21.2,52.0,23.3,39.8,1006.9,114611,46.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:24,187078,406,21.2,52.1,23.3,39.9,1006.9,114454,46.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:27,189875,406,21.2,52.1,23.3,40.0,1006.9,114454,46.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:30,192673,405,21.2,52.0,23.3,40.1,1006.9,113289,47.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:33,195471,404,21.2,52.1,23.3,40.2,1006.9,113058,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:36,198267,404,21.2,52.1,23.3,40.2,1006.9,113212,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:38,201066,403,21.3,52.2,23.3,40.2,1006.9,112829,47.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:41,203862,403,21.3,52.2,23.4,40.1,1006.9,113366,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:44,206660,403,21.3,52.1,23.4,40.0,1006.8,113597,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:47,209456,403,21.3,52.1,23.4,39.8,1006.8,114063,47.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:50,212254,402,21.3,52.1,23.4,39.7,1006.8,113985,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:52,215053,403,21.3,52.0,23.4,39.7,1006.8,113752,47.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:55,217848,403,21.3,52.0,23.4,39.8,1006.9,114141,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:20:58,220647,401,21.3,51.9,23.4,39.8,1006.9,113289,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:01,223442,401,21.3,51.9,23.4,39.8,1006.8,113443,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:04,226241,403,21.3,52.0,23.4,39.8,1006.9,113135,48.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:06,229040,402,21.3,52.0,23.4,39.8,1006.9,113597,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:09,231835,402,21.3,52.0,23.4,39.6,1006.9,114769,47.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:12,234634,403,21.3,51.9,23.4,39.5,1006.9,115006,47.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:15,237429,403,21.3,51.9,23.4,39.5,1006.9,113675,48.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:18,240228,402,21.2,52.0,23.4,39.5,1006.9,114769,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:20,243026,402,21.2,52.0,23.4,39.5,1006.9,115165,47.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:23,245822,402,21.2,52.0,23.3,39.4,1006.9,116614,47.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:26,248621,401,21.2,52.0,23.3,39.3,1006.8,117766,46.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:29,251416,401,21.2,52.0,23.3,39.3,1006.8,117352,47.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:32,254215,401,21.1,51.9,23.3,39.4,1006.9,116532,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:34,257013,400,21.1,51.9,23.2,39.3,1006.9,118519,46.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:37,259809,400,21.1,51.9,23.2,39.2,1006.9,119281,46.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:40,262607,400,21.0,51.9,23.2,39.1,1006.9,119366,46.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:43,265404,400,21.0,51.9,23.1,39.1,1006.9,119967,46.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:45,268201,398,21.0,51.8,23.1,39.2,1006.9,119623,46.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:48,271000,397,21.0,51.8,23.1,39.4,1006.9,120053,46.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:51,273797,397,21.0,51.8,23.0,39.4,1006.9,120053,46.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:54,276594,396,20.9,51.9,23.0,39.4,1006.9,120661,46.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:57,279391,396,20.9,51.9,23.0,39.4,1006.9,121363,46.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:21:59,282188,395,20.8,51.9,22.9,39.4,1006.9,121984,46.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:02,284987,394,20.8,52.0,22.9,39.4,1006.9,121011,46.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:05,287783,394,20.8,52.0,22.9,39.5,1006.9,120661,47.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:08,290581,394,20.8,51.9,23.0,39.6,1006.9,120053,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:11,293378,394,20.8,51.9,23.0,39.6,1006.8,120748,47.2,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:13,296175,395,20.8,51.9,23.0,39.5,1006.9,120313,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:16,298974,394,20.8,51.9,23.0,39.3,1006.9,120487,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:19,301769,394,20.8,51.9,23.0,39.3,1006.9,120661,47.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:22,304568,393,20.8,51.8,23.0,39.4,1006.9,120226,47.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:25,307363,393,20.8,51.8,23.0,39.5,1006.8,119537,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:27,310160,393,20.9,51.8,23.0,39.5,1006.8,119026,48.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:30,312958,392,20.9,51.8,23.0,39.6,1006.8,118772,48.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:33,315754,392,20.9,51.8,23.0,39.6,1006.8,118856,48.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:36,318553,393,20.9,51.8,23.0,39.6,1006.8,118772,48.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:39,321348,393,20.9,51.8,23.0,39.7,1006.8,119111,48.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:41,324147,392,20.9,51.9,23.0,39.8,1006.8,118856,48.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:44,326943,392,20.9,51.9,23.0,39.6,1006.9,120313,48.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:47,329741,393,20.9,51.9,23.0,39.5,1006.9,120836,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:50,332539,394,20.8,51.9,22.9,39.5,1006.9,121629,47.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:53,335335,394,20.8,51.9,22.9,39.5,1006.9,120748,48.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:55,338134,394,20.8,51.9,22.9,39.4,1006.9,121717,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:22:58,340930,394,20.8,51.9,22.9,39.4,1006.9,122073,47.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:01,343728,390,20.8,51.8,22.9,39.4,1006.9,121629,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:04,346526,387,20.7,51.8,22.9,39.4,1006.9,121806,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:07,349323,387,20.7,51.8,22.9,39.4,1006.9,120836,48.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:09,352120,387,20.7,51.8,23.0,39.4,1006.9,120226,48.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:12,354917,387,20.7,51.8,23.0,39.5,1006.9,119967,48.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:15,357714,386,20.8,51.8,23.0,39.4,1006.8,120313,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:18,360513,386,20.8,51.7,23.0,39.3,1006.8,121363,48.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:21,363309,386,20.8,51.7,22.9,39.2,1006.9,122612,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:23,366107,383,20.8,51.7,22.9,39.2,1006.9,122792,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:26,368904,383,20.8,51.7,22.8,39.2,1006.9,122702,48.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:29,371701,384,20.7,51.7,22.8,39.3,1006.9,121275,48.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:32,374500,382,20.7,51.8,22.8,39.4,1006.9,121984,48.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:34,377296,382,20.7,51.8,22.8,39.3,1006.9,123245,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:37,380094,382,20.7,51.7,22.8,39.2,1006.9,124906,47.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:40,382891,382,20.7,51.7,22.8,39.1,1006.8,125375,47.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:43,385689,382,20.6,51.7,22.7,39.1,1006.8,125187,47.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:46,388487,382,20.6,51.6,22.8,39.1,1006.9,124255,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:48,391283,382,20.6,51.6,22.8,39.1,1006.9,123794,48.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:51,394081,382,20.7,51.6,22.8,39.2,1006.9,122973,48.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:54,396877,382,20.7,51.6,22.8,39.3,1006.9,122522,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:23:57,399676,380,20.6,51.6,22.9,39.3,1006.9,121984,48.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:00,402473,378,20.7,51.6,22.9,39.3,1006.9,121806,49.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:02,405270,378,20.7,51.6,22.9,39.2,1006.9,122432,48.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:05,408069,379,20.8,51.5,23.0,39.1,1006.9,122702,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:08,410864,379,20.8,51.5,22.9,39.0,1006.9,123794,48.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:11,413663,378,20.8,51.4,22.9,38.9,1006.9,125281,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:14,416460,377,20.7,51.4,22.8,38.9,1006.9,126038,47.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:16,419257,377,20.7,51.4,22.8,38.9,1006.9,125753,47.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:19,422055,378,20.7,51.4,22.8,39.0,1006.9,126229,47.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:22,424849,378,20.7,51.4,22.8,39.0,1006.9,125753,47.9,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:25,427648,378,20.7,51.4,22.8,39.1,1006.8,125564,48.1,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:28,430444,377,20.7,51.4,22.8,39.2,1006.8,124813,48.4,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:30,433240,377,20.7,51.4,22.8,39.2,1006.9,124719,48.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:33,436038,379,20.7,51.4,22.8,39.3,1006.9,124255,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:36,438834,379,20.7,51.4,22.8,39.3,1006.9,124255,48.7,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:39,441632,379,20.7,51.5,22.8,39.3,1006.9,125000,48.5,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:42,444426,379,20.7,51.5,22.8,39.3,1006.9,124906,48.6,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:44,447224,378,20.7,51.4,22.8,39.2,1006.9,124347,48.8,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:47,450023,376,20.7,51.4,22.8,39.3,1006.9,123245,49.3,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
2025-10-15 15:24:50,452818,376,20.7,51.4,22.8,39.3,1006.9,123978,49.0,Good,Normal,Bedroom,Empty,Fully Open,Bedroom_Empty_FullyOpen
